,activity_year_x,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,tax_id,agency_code,respondent_name,respondent_state,respondent_city,respondent_zip_code
1923,2020,5493001FXF3J5C0QWQ87,36084,CA,06001,06001423200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,2,31,1,1,1,2,455000.0,,,,3,,,,,,,,12.0,2,2,2,2,,1,1,3,5,2,,66.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,2808,61.0,119200,84,365,921,74,80-0860209,7,Reverse Mortgage Funding LLC,NJ,Bloomfield,07003
1924,2020,5493001FXF3J5C0QWQ87,36084,CA,06001,06001406300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,335000.0,,3.255,,3,,,,,,,,12.0,2,2,2,2,545000.0,1,1,3,5,1,,11.0,,9,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,3994,85.29999999999998,119200,46,458,943,68,80-0860209,7,Reverse Mortgage Funding LLC,NJ,Bloomfield,07003
1925,2020,5493001FXF3J5C0QWQ87,36084,CA,06001,06001442700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,3,0,2,1,31,1,1,2,2,645000.0,,,,3,,,,,,,,,2,2,2,2,1275000.0,1,1,3,5,1,,20.0,,9,9,1.0,,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,2,1,6,,,,,3,,,,3275,56.43,119200,127,786,949,49,80-0860209,7,Reverse Mortgage Funding LLC,NJ,Bloomfield,07003
1926,2020,5493001FXF3J5C0QWQ87,36084,CA,06001,06001408100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,2,0,2,1,31,1,1,2,2,765000.0,,7.125,,3,,,,,,,,,2,2,2,2,1525000.0,1,1,3,5,1,,36.0,,9,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,6023,64.52,119200,143,2138,2524,39,80-0860209,7,Reverse Mortgage Funding LLC,NJ,Bloomfield,07003
1927,2020,5493001FXF3J5C0QWQ87,36084,CA,06001,06001422200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,5,0,2,2,31,1,1,1,2,495000.0,,,,3,,,,,,,,12.0,2,2,2,2,,1,1,3,5,1,,17.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,3477,40.03,119200,113,723,1279,74,80-0860209,7,Reverse Mortgage Funding LLC,NJ,Bloomfield,07003
1928,2020,5493001FXF3J5C0QWQ87,36084,CA,06001,06001405100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,31,1,1,2,2,705000.0,,,,3,,,,,,,,,2,2,2,2,1405000.0,1,1,3,5,1,,31.0,,9,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,6,,,,4248,36.04,119200,211,1386,1595,76,80-0860209,7,Reverse Mortgage Funding LLC,NJ,Bloomfield,07003
1929,2020,5493001FXF3J5C0QWQ87,36084,CA,06001,06001421800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,1,2,2,2,31,1,1,1,2,545000.0,,2.664,,3,,,,,,,,12.0,2,2,2,2,1305000.0,1,1,3,5,1,,23.0,,9,10,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,2143,24.73,119200,168,646,877,76,80-0860209,7,Reverse Mortgage Funding LLC,NJ,Bloomfield,07003
1930,2020,5493001FXF3J5C0QWQ87,36084,CA,06001,06001421400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,495000.0,,,,3,,,,,,,,12.0,2,2,2,2,1355000.0,1,1,3,5,1,,0.0,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,1743,25.53,119200,171,556,692,76,80-0860209,7,Reverse Mortgage Funding LLC,NJ,Bloomfield,07003
1931,2020,5493001FXF3J5C0QWQ87,36084,CA,06001,06001451701,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,465000.0,,,,3,,,,,,,,12.0,2,2,2,2,745000.0,1,1,3,5,1,,0.0,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,2904,30.41,119200,112,780,1081,51,80-0860209,7,Reverse Mortgage Funding LLC,NJ,Bloomfield,07003
1932,2020,5493001FXF3J5C0QWQ87,36084,CA,06001,06001442500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,485000.0,,,,3,,,,,,,,12.0,2,2,2,2,905000.0,1,1,3,5,1,,0.0,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,7473,73.12999999999998,119200,77,1201,1857,48,80-0860209,7,Reverse Mortgage Funding LLC,NJ,Bloomfield,07003
1933,2020,5493001FXF3J5C0QWQ87,36084,CA,06001,06001408200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,31,1,1,1,2,415000.0,,,,3,,,,,,,,12.0,2,2,2,2,705000.0,1,1,3,5,1,,0.0,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,4132,79.56999999999998,119200,65,733,1561,61,80-0860209,7,Reverse Mortgage Funding LLC,NJ,Bloomfield,07003
1934,2020,5493001FXF3J5C0QWQ87,36084,CA,06001,06001441700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,1,2,2,2,31,1,1,1,2,475000.0,,3.191,,3,,,,,,,,12.0,2,2,2,2,875000.0,1,1,3,5,1,,19.0,,9,10,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,7264,72.73999999999998,119200,103,1397,1893,37,80-0860209,7,Reverse Mortgage Funding LLC,NJ,Bloomfield,07003
1935,2020,5493001FXF3J5C0QWQ87,36084,CA,06001,06001404600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,2,2,2,31,1,1,1,2,475000.0,,2.58,,3,,,,,,,,12.0,2,2,2,2,1095000.0,1,1,3,5,1,,20.0,,9,10,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,3,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,4314,30.06,119200,180,1623,1805,57,80-0860209,7,Reverse Mortgage Funding LLC,NJ,Bloomfield,07003
1936,2020,5493001FXF3J5C0QWQ87,36084,CA,06001,06001430900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,4,1,1,1,2,5000.0,,,,3,,,,,,,,12.0,2,2,2,2,595000.0,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,5021,62.8,119200,55,441,1029,50,80-0860209,7,Reverse Mortgage Funding LLC,NJ,Bloomfield,07003
1937,2020,549300TINI6CL78UD591,36084,CA,06001,06001409500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,5,0,2,2,31,1,1,1,2,5000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,33.0,,9,9,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,4198,94.26,119200,34,314,1011,54,20-1832276,7,AAG,CA,Orange,92868
1938,2020,549300TINI6CL78UD591,36084,CA,06001,06001405700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,5,0,2,2,31,1,1,1,2,325000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,38.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,3352,90.87,119200,47,332,1020,69,20-1832276,7,AAG,CA,Orange,92868
1939,2020,549300TINI6CL78UD591,36084,CA,06001,06001440334,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,5,0,2,1,31,1,1,2,2,335000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,210.0,,9,9,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4667,87.87,119200,121,883,1073,41,20-1832276,7,AAG,CA,Orange,92868
1940,2020,549300TINI6CL78UD591,36084,CA,06001,06001435103,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,5,0,2,2,31,1,1,1,2,185000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,26.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,6690,69.93,119200,174,1990,2205,21,20-1832276,7,AAG,CA,Orange,92868
1941,2020,549300TINI6CL78UD591,36084,CA,06001,06001407102,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,265000.0,,4.197,,3,,,,,,,,,2,2,2,2,575000.0,1,1,3,5,1,,29.0,,9,9,1.0,11.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4065,90.21,119200,50,674,1234,76,20-1832276,7,AAG,CA,Orange,92868
1942,2020,549300TINI6CL78UD591,36084,CA,06001,06001450606,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,5,0,2,1,31,1,1,2,2,595000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,79.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,5974,39.39,119200,178,1669,1846,35,20-1832276,7,AAG,CA,Orange,92868
1943,2020,549300TINI6CL78UD591,36084,CA,06001,06001451501,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,5,0,2,2,31,1,1,1,2,355000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,17.0,,9,9,2.0,,,,,5.0,,,,,1,4,5.0,,,,,8.0,,,,,1,4,2,5,1,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4686,29.43,119200,134,1182,1381,37,20-1832276,7,AAG,CA,Orange,92868
1944,2020,549300TINI6CL78UD591,36084,CA,06001,06001441401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,4,0,2,1,31,1,1,2,2,415000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,51.0,,9,9,1.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,7569,78.65,119200,118,1656,2003,38,20-1832276,7,AAG,CA,Orange,92868
1945,2020,549300TINI6CL78UD591,36084,CA,06001,06001409800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,3,0,2,2,31,1,1,1,2,25000.0,,,,3,,,,,,,,,2,2,2,2,775000.0,1,1,3,5,1,,44.0,,9,9,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,9,,,,3123,91.77,119200,87,602,1123,57,20-1832276,7,AAG,CA,Orange,92868
1946,2020,549300TINI6CL78UD591,36084,CA,06001,06001426200,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,31,1,1,2,2,1165000.0,,5.625,,3,,,,,,,,,2,2,2,2,2785000.0,1,1,3,5,1,,36.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,4885,30.54,119200,225,1380,1692,76,20-1832276,7,AAG,CA,Orange,92868
1947,2020,549300TINI6CL78UD591,36084,CA,06001,06001433000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,2,2,2,31,1,1,1,2,45000.0,,5.467,,3,,,,,,,,,2,2,2,2,595000.0,1,1,3,5,1,,34.0,,9,9,3.0,,,,,3.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,3833,66.42,119200,83,897,1369,67,20-1832276,7,AAG,CA,Orange,92868
1948,2020,549300TINI6CL78UD591,36084,CA,06001,06001440304,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,5,0,2,1,31,1,1,2,2,345000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,108.0,,9,9,3.0,,,,,3.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,2,2,2,55-64,65-74,Yes,Yes,1,1,6,,,,,10,,,,5156,92.69,119200,101,801,1130,39,20-1832276,7,AAG,CA,Orange,92868
1949,2020,549300TINI6CL78UD591,36084,CA,06001,06001436000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,2,31,1,1,1,2,385000.0,,3.01,,3,,,,,,,,,2,2,2,2,845000.0,1,1,3,5,1,,35.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4298,63.12,119200,89,1128,1434,60,20-1832276,7,AAG,CA,Orange,92868
1950,2020,549300TINI6CL78UD591,36084,CA,06001,06001422100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,4,0,2,2,31,1,1,1,2,275000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,53.0,,9,9,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,2420,53.84,119200,81,631,1067,69,20-1832276,7,AAG,CA,Orange,92868
1951,2020,549300TINI6CL78UD591,36084,CA,06001,06001421400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,71,2,1,31,1,1,2,2,595000.0,,6.875,,3,,,,,,,,,2,2,2,2,1415000.0,1,1,3,5,1,,47.0,,9,9,3.0,,,,,3.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,2,1,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,1743,25.53,119200,171,556,692,76,20-1832276,7,AAG,CA,Orange,92868
1952,2020,549300TINI6CL78UD591,36084,CA,06001,06001407102,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,2,2,2,31,1,1,1,2,425000.0,,2.891,,3,,,,,,,,,2,2,2,2,695000.0,1,1,3,5,1,,29.0,,9,9,2.0,,,,,2.0,,,,,2,2,1.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,4065,90.21,119200,50,674,1234,76,20-1832276,7,AAG,CA,Orange,92868
1953,2020,549300TINI6CL78UD591,36084,CA,06001,06001406300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,3,0,2,2,31,1,1,1,2,325000.0,,,,3,,,,,,,,,2,2,2,2,545000.0,1,1,3,5,1,,9.0,,9,9,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,5,,,,3994,85.29999999999998,119200,46,458,943,68,20-1832276,7,AAG,CA,Orange,92868
1954,2020,549300TINI6CL78UD591,36084,CA,06001,06001423901,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,4,0,2,1,31,1,1,2,2,675000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,62.0,,9,9,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,1982,38.45,119200,87,353,701,76,20-1832276,7,AAG,CA,Orange,92868
1955,2020,549300TINI6CL78UD591,36084,CA,06001,06001404200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,2,0,2,1,31,1,1,1,2,305000.0,,5.65,,3,,,,,,,,,2,2,2,2,1175000.0,1,1,3,5,1,,15.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,3634,33.68,119200,193,985,1128,58,20-1832276,7,AAG,CA,Orange,92868
1956,2020,549300TINI6CL78UD591,36084,CA,06001,06001407700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Female,5,0,2,2,31,1,1,1,2,275000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,19.0,,9,9,2.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,4126,74.01999999999998,119200,96,1170,1816,76,20-1832276,7,AAG,CA,Orange,92868
1957,2020,549300TINI6CL78UD591,36084,CA,06001,06001440336,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,31,1,1,2,2,355000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,41.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,5198,86.17,119200,85,780,1206,40,20-1832276,7,AAG,CA,Orange,92868
1958,2020,549300TINI6CL78UD591,36084,CA,06001,06001451703,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,31,1,1,1,2,275000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,19.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,4601,34.95,119200,143,1080,1294,40,20-1832276,7,AAG,CA,Orange,92868
1959,2020,549300TINI6CL78UD591,36084,CA,06001,06001410100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,2,0,2,2,31,1,1,1,2,95000.0,,4.333,,3,,,,,,,,,2,2,2,2,605000.0,1,1,3,5,1,,29.0,,9,9,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,55-64,9999,Yes,,1,1,6,,,,,10,,,,2916,85.29,119200,54,509,928,63,20-1832276,7,AAG,CA,Orange,92868
1960,2020,549300TINI6CL78UD591,36084,CA,06001,06001435800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,31,1,1,1,2,105000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,64.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,55-64,Yes,Yes,1,1,6,,,,,10,,,,5395,73.26999999999998,119200,73,1167,1586,67,20-1832276,7,AAG,CA,Orange,92868
1961,2020,549300TINI6CL78UD591,36084,CA,06001,06001420300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,175000.0,,5.445,,3,,,,,,,,,2,2,2,2,845000.0,1,1,3,5,1,,21.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,55-64,55-64,Yes,Yes,1,1,6,,,,,10,,,,4564,62.62,119200,100,949,1210,53,20-1832276,7,AAG,CA,Orange,92868
1962,2020,549300TINI6CL78UD591,36084,CA,06001,06001420300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,145000.0,,3.507,,3,,,,,,,,,2,2,2,2,625000.0,1,1,3,5,1,,30.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,4564,62.62,119200,100,949,1210,53,20-1832276,7,AAG,CA,Orange,92868
1963,2020,549300TINI6CL78UD591,36084,CA,06001,06001444100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,215000.0,,4.603,,3,,,,,,,,,2,2,2,2,1145000.0,1,1,3,5,1,,41.0,,9,9,2.0,,,,,5.0,,,,,1,4,5.0,,,,,8.0,,,,,1,4,2,5,1,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,7595,57.42,119200,112,2085,2436,48,20-1832276,7,AAG,CA,Orange,92868
1964,2020,549300TINI6CL78UD591,36084,CA,06001,06001409100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,2,2,2,31,1,1,1,2,185000.0,,3.806,,3,,,,,,,,,2,2,2,2,465000.0,1,1,3,5,1,,34.0,,9,9,2.0,,,,,2.0,,,,,1,1,3.0,,,,,3.0,,,,,2,2,2,1,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,2217,97.97,119200,41,385,695,67,20-1832276,7,AAG,CA,Orange,92868
1965,2020,549300TINI6CL78UD591,36084,CA,06001,06001433800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,2,31,1,1,1,2,195000.0,,,,3,,,,,,,,,2,2,2,2,555000.0,1,1,3,5,1,,21.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,55-64,9999,Yes,,1,1,6,,,,,5,,,,8137,84.15,119200,62,979,1893,53,20-1832276,7,AAG,CA,Orange,92868
1966,2020,549300TINI6CL78UD591,36084,CA,06001,06001409900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,31,1,1,2,2,385000.0,,,,3,,,,,,,,,2,2,2,2,835000.0,1,1,3,5,1,,49.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,5,,,,3410,77.42,119200,123,1180,1387,55,20-1832276,7,AAG,CA,Orange,92868
1967,2020,549300TINI6CL78UD591,36084,CA,06001,06001430102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,1,31,1,1,2,2,665000.0,,7.375,,3,,,,,,,,,2,2,2,2,1275000.0,1,1,3,5,1,,41.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,2139,41.28,119200,143,761,875,43,20-1832276,7,AAG,CA,Orange,92868
1968,2020,549300TINI6CL78UD591,36084,CA,06001,06001410000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,355000.0,,2.686,,3,,,,,,,,,2,2,2,2,885000.0,1,1,3,5,1,,39.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,3187,66.52,119200,125,1166,1192,60,20-1832276,7,AAG,CA,Orange,92868
1969,2020,549300TINI6CL78UD591,36084,CA,06001,06001432300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,2,2,2,31,1,1,1,2,245000.0,,4.058,,3,,,,,,,,,2,2,2,2,675000.0,1,1,3,5,1,,27.0,,9,9,3.0,,,,,3.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,2,2,2,65-74,55-64,Yes,Yes,1,1,6,,,,,10,,,,4778,82.11,119200,104,1104,1555,63,20-1832276,7,AAG,CA,Orange,92868
